Transaction_Value,SAR,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_International,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
9740,1,9,79,0,0,0,1,0,0,1082.2222222222222,0,0,1,0,0,0,1
18963,1,16,24,1,0,0,0,0,0,1185.1875,0,0,1,1,0,0,0
14983,1,13,24,1,0,0,0,0,0,1152.5384615384614,0,0,1,1,0,0,0
17198,1,15,24,1,0,0,0,0,0,1146.5333333333333,0,0,1,1,0,0,0
9273,1,12,24,1,0,0,0,0,0,772.75,0,0,1,1,0,0,0
9139,0,13,24,1,0,0,0,0,0,703.0,0,0,1,1,0,0,0
12203,0,8,24,1,0,0,0,0,0,1525.375,0,0,1,1,0,0,0
10169,0,12,24,1,0,0,0,0,0,847.4166666666666,0,0,1,1,0,0,0
14312,1,19,20,0,0,0,0,0,0,753.2631578947369,0,0,1,1,0,0,0
9958,1,17,20,0,0,0,0,0,0,585.7647058823529,0,0,1,1,0,0,0
10005,0,14,20,0,0,0,0,0,0,714.6428571428571,0,0,1,1,0,0,0
10383,0,13,20,0,0,0,0,0,0,798.6923076923077,0,0,1,1,0,0,0
9151,1,19,20,0,0,0,0,0,0,481.63157894736844,0,0,1,1,0,0,0
9940,0,9,20,0,0,0,0,0,0,1104.4444444444443,0,0,1,1,0,0,0
12728,0,18,20,0,0,0,0,0,0,707.1111111111111,0,0,1,1,0,0,0
10130,1,15,20,0,0,0,0,0,0,675.3333333333334,0,0,1,1,0,0,0
9211,0,15,57,1,0,0,1,0,0,614.0666666666667,0,0,1,0,0,1,0
10020,0,8,57,1,0,0,1,0,0,1252.5,0,0,1,0,0,1,0
11046,0,17,56,1,1,0,1,0,1,649.7647058823529,0,0,1,0,0,1,0
14250,0,18,56,1,1,0,1,0,1,791.6666666666666,0,0,1,0,0,1,0
10899,0,16,56,1,1,0,1,0,1,681.1875,0,0,1,0,0,1,0
10454,0,14,56,1,1,0,1,0,1,746.7142857142857,0,0,1,0,0,1,0
9697,0,11,56,1,1,0,1,0,1,881.5454545454545,0,0,1,0,0,1,0
12418,0,9,56,1,1,0,1,0,1,1379.7777777777778,0,0,1,0,0,1,0
10785,0,17,56,1,1,0,1,0,1,634.4117647058823,0,0,1,0,0,1,0
9511,0,8,56,1,1,0,1,0,1,1188.875,0,0,1,0,0,1,0
9252,0,14,53,1,1,0,1,0,1,660.8571428571429,0,0,1,0,0,1,0
10302,0,14,53,1,1,0,1,0,1,735.8571428571429,0,0,1,0,0,1,0
9328,0,14,53,1,1,0,1,0,1,666.2857142857143,0,0,1,0,0,1,0
9893,0,11,53,1,1,0,1,0,1,899.3636363636364,0,0,1,0,0,1,0
11828,0,14,53,1,1,0,1,0,1,844.8571428571429,0,0,1,0,0,1,0
15170,0,14,53,1,1,0,1,0,1,1083.5714285714287,0,0,1,0,0,1,0
10620,0,12,53,1,1,0,1,0,1,885.0,0,0,1,0,0,1,0
9301,0,13,53,1,1,0,1,0,1,715.4615384615385,0,0,1,0,0,1,0
13507,0,12,32,0,1,0,1,0,1,1125.5833333333333,0,0,1,0,1,0,0
10135,1,11,32,0,1,0,1,0,1,921.3636363636364,0,0,1,0,1,0,0
9744,1,15,32,0,1,0,1,0,1,649.6,0,0,1,0,1,0,0
9148,0,12,32,0,1,0,1,0,1,762.3333333333334,0,0,1,0,1,0,0
10091,0,10,22,1,0,0,1,1,0,1009.1,0,0,1,1,0,0,0
10033,0,17,22,1,0,0,1,1,0,590.1764705882352,0,0,1,1,0,0,0
9090,1,10,24,1,0,0,0,0,0,909.0,0,0,1,1,0,0,0
9985,0,16,24,1,0,0,0,0,0,624.0625,0,0,1,1,0,0,0
10776,0,15,24,1,0,0,0,0,0,718.4,0,0,1,1,0,0,0
9769,1,16,24,1,0,0,0,0,0,610.5625,0,0,1,1,0,0,0
11047,0,4,24,1,0,0,0,0,0,2761.75,0,0,1,1,0,0,0
9886,0,10,24,1,0,0,0,0,0,988.6,0,0,1,1,0,0,0
11563,0,22,24,1,0,0,0,0,0,525.5909090909091,0,0,1,1,0,0,0
9545,1,10,22,1,0,0,0,0,0,954.5,0,0,1,1,0,0,0
12243,0,16,56,0,0,0,1,0,0,765.1875,0,0,1,0,0,1,0
14743,0,11,56,0,0,0,1,0,0,1340.2727272727273,0,0,1,0,0,1,0
13774,0,20,56,0,0,0,1,0,0,688.7,0,0,1,0,0,1,0
9375,0,10,56,0,0,0,1,0,0,937.5,0,0,1,0,0,1,0
9844,0,12,56,0,0,0,1,0,0,820.3333333333334,0,0,1,0,0,1,0
10380,0,16,56,0,0,0,1,0,0,648.75,0,0,1,0,0,1,0
14000,0,12,56,0,0,0,1,0,0,1166.6666666666667,0,0,1,0,0,1,0
10092,0,13,56,0,0,0,1,0,0,776.3076923076923,0,0,1,0,0,1,0
13296,0,37,56,0,0,0,1,0,0,359.35135135135135,0,0,1,0,0,1,0
15606,0,20,56,0,0,0,1,0,0,780.3,0,0,1,0,0,1,0
11639,0,20,56,0,0,0,1,0,0,581.95,0,0,1,0,0,1,0
12297,0,17,30,1,0,0,0,0,0,723.3529411764706,0,0,1,0,1,0,0
9247,0,9,30,1,0,0,0,0,0,1027.4444444444443,0,0,1,0,1,0,0
9113,0,12,30,1,0,0,0,0,0,759.4166666666666,0,0,1,0,1,0,0
12715,0,12,30,1,0,0,0,0,0,1059.5833333333333,0,0,1,0,1,0,0
10484,0,10,30,1,0,0,0,0,0,1048.4,0,0,1,0,1,0,0
15889,0,13,30,1,0,0,0,0,0,1222.2307692307693,0,0,1,0,1,0,0
10467,0,13,30,1,0,0,0,0,0,805.1538461538462,0,0,1,0,1,0,0
9589,1,8,81,1,0,0,1,1,0,1198.625,0,0,1,0,0,0,1
15553,0,17,81,1,0,0,1,1,0,914.8823529411765,0,0,1,0,0,0,1
12893,0,7,81,1,0,0,1,1,0,1841.857142857143,0,0,1,0,0,0,1
13854,0,12,81,1,0,0,1,1,0,1154.5,0,0,1,0,0,0,1
14255,0,6,81,1,0,0,1,1,0,2375.8333333333335,0,0,1,0,0,0,1
10205,0,14,81,1,0,0,1,1,0,728.9285714285714,0,0,1,0,0,0,1
15936,1,13,81,1,0,0,1,1,0,1225.8461538461538,0,0,1,0,0,0,1
10675,0,13,81,1,0,0,1,1,0,821.1538461538462,0,0,1,0,0,0,1
9489,0,13,81,1,0,0,1,1,0,729.9230769230769,0,0,1,0,0,0,1
11890,0,7,28,0,0,0,0,1,0,1698.5714285714287,0,0,1,0,1,0,0
10848,0,10,61,0,1,0,0,0,1,1084.8,0,0,1,0,0,1,0
10422,0,14,74,0,0,0,0,0,0,744.4285714285714,0,0,1,0,0,0,1
11264,0,7,74,0,0,0,0,0,0,1609.142857142857,0,0,1,0,0,0,1
13729,0,8,74,0,0,0,0,0,0,1716.125,0,0,1,0,0,0,1
11632,0,12,74,0,0,0,0,0,0,969.3333333333334,0,0,1,0,0,0,1
15187,0,19,74,0,0,0,0,0,0,799.3157894736842,0,0,1,0,0,0,1
10062,0,13,74,0,0,0,0,0,0,774.0,0,0,1,0,0,0,1
11888,1,19,74,0,0,0,0,0,0,625.6842105263158,0,0,1,0,0,0,1
9345,0,18,79,1,0,0,1,0,0,519.1666666666666,0,0,1,0,0,0,1
16510,0,12,73,0,1,0,1,0,1,1375.8333333333333,0,0,1,0,0,0,1
10550,0,13,73,0,1,0,1,0,1,811.5384615384615,0,0,1,0,0,0,1
11262,0,11,73,0,1,0,1,0,1,1023.8181818181819,0,0,1,0,0,0,1
13252,0,17,73,0,1,0,1,0,1,779.5294117647059,0,0,1,0,0,0,1
9274,1,12,73,0,1,0,1,0,1,772.8333333333334,0,0,1,0,0,0,1
11506,0,15,73,0,1,0,1,0,1,767.0666666666667,0,0,1,0,0,0,1
13096,0,13,73,0,1,0,1,0,1,1007.3846153846154,0,0,1,0,0,0,1
11345,0,14,67,0,0,0,0,1,0,810.3571428571429,0,0,1,0,0,0,1
10542,0,14,67,0,0,0,0,1,0,753.0,0,0,1,0,0,0,1
9267,0,16,67,0,0,0,0,1,0,579.1875,0,0,1,0,0,0,1
15894,0,14,67,0,0,0,0,1,0,1135.2857142857142,0,0,1,0,0,0,1
12359,0,14,67,0,0,0,0,1,0,882.7857142857143,0,0,1,0,0,0,1
13353,0,14,67,0,0,0,0,1,0,953.7857142857143,0,0,1,0,0,0,1
10936,1,17,67,0,0,0,0,1,0,643.2941176470588,0,0,1,0,0,0,1
10746,0,13,67,0,0,0,0,1,0,826.6153846153846,0,0,1,0,0,0,1
9782,0,15,24,0,0,1,0,0,1,652.1333333333333,0,0,1,1,0,0,0
12841,0,14,24,0,0,1,0,0,1,917.2142857142857,0,0,1,1,0,0,0
10874,0,18,24,0,0,1,0,0,1,604.1111111111111,0,0,1,1,0,0,0
12371,0,17,24,0,0,1,0,0,1,727.7058823529412,0,0,1,1,0,0,0
10263,0,9,24,0,0,1,0,0,1,1140.3333333333333,0,0,1,1,0,0,0
10173,0,13,24,0,0,1,0,0,1,782.5384615384615,0,0,1,1,0,0,0
9832,0,18,24,0,0,1,0,0,1,546.2222222222222,0,0,1,1,0,0,0
11362,0,17,24,0,0,1,0,0,1,668.3529411764706,0,0,1,1,0,0,0
15438,0,20,24,0,0,1,0,0,1,771.9,0,0,1,1,0,0,0
12324,1,18,79,0,0,0,0,0,0,684.6666666666666,0,0,1,0,0,0,1
10736,1,11,79,0,0,0,0,0,0,976.0,0,0,1,0,0,0,1
13082,1,16,79,0,0,0,0,0,0,817.625,0,0,1,0,0,0,1
14860,0,16,79,0,0,0,0,0,0,928.75,0,0,1,0,0,0,1
17413,1,11,79,0,0,0,0,0,0,1583.0,0,0,1,0,0,0,1
14160,1,15,79,0,0,0,0,0,0,944.0,0,0,1,0,0,0,1
13964,1,12,79,0,0,0,0,0,0,1163.6666666666667,0,0,1,0,0,0,1
11278,0,15,79,0,0,0,0,0,0,751.8666666666667,0,0,1,0,0,0,1
12822,0,18,79,0,0,0,0,0,0,712.3333333333334,0,0,1,0,0,0,1
10184,0,12,77,0,0,1,1,0,1,848.6666666666666,0,0,1,0,0,0,1
17372,0,15,77,0,0,1,1,0,1,1158.1333333333334,0,0,1,0,0,0,1
10192,0,15,75,0,0,0,0,0,0,679.4666666666667,0,0,1,0,0,0,1
9612,1,16,75,0,0,0,0,0,0,600.75,0,0,1,0,0,0,1
9373,1,19,75,0,0,0,0,0,0,493.3157894736842,0,0,1,0,0,0,1
11629,0,13,29,0,1,0,0,0,1,894.5384615384615,0,0,1,0,1,0,0
10163,0,11,29,0,1,0,0,0,1,923.9090909090909,0,0,1,0,1,0,0
10347,0,25,29,0,1,0,0,0,1,413.88,0,0,1,0,1,0,0
11313,0,15,29,0,1,0,0,0,1,754.2,0,0,1,0,1,0,0
9170,0,14,29,0,1,0,0,0,1,655.0,0,0,1,0,1,0,0
13892,0,12,29,0,1,0,0,0,1,1157.6666666666667,0,0,1,0,1,0,0
13680,0,9,29,0,1,0,0,0,1,1520.0,0,0,1,0,1,0,0
12085,1,15,31,1,0,0,0,0,0,805.6666666666666,0,0,1,0,1,0,0
11978,0,19,27,1,0,0,0,0,0,630.421052631579,0,0,1,0,1,0,0
16044,0,16,27,1,0,0,0,0,0,1002.75,0,0,1,0,1,0,0
9498,0,12,27,1,0,0,0,0,0,791.5,0,0,1,0,1,0,0
9310,0,13,27,1,0,0,0,0,0,716.1538461538462,0,0,1,0,1,0,0
9931,0,14,27,1,0,0,0,0,0,709.3571428571429,0,0,1,0,1,0,0
9223,0,17,27,1,0,0,0,0,0,542.5294117647059,0,0,1,0,1,0,0
14863,1,15,27,1,0,0,0,0,0,990.8666666666667,0,0,1,0,1,0,0
10263,0,18,27,1,0,0,0,0,0,570.1666666666666,0,0,1,0,1,0,0
9364,0,13,54,0,1,0,0,1,1,720.3076923076923,0,0,1,0,0,1,0
11141,0,17,54,0,1,0,0,1,1,655.3529411764706,0,0,1,0,0,1,0
9666,1,13,54,0,1,0,0,1,1,743.5384615384615,0,0,1,0,0,1,0
11687,0,15,54,0,1,0,0,1,1,779.1333333333333,0,0,1,0,0,1,0
11757,0,5,54,0,1,0,0,1,1,2351.4,0,0,1,0,0,1,0
9433,1,7,54,0,1,0,0,1,1,1347.5714285714287,0,0,1,0,0,1,0
10049,0,20,57,1,0,0,1,1,0,502.45,0,0,1,0,0,1,0
10748,0,13,57,1,0,0,1,1,0,826.7692307692307,0,0,1,0,0,1,0
10427,0,15,57,1,0,0,1,1,0,695.1333333333333,0,0,1,0,0,1,0
12738,0,12,57,1,0,0,1,1,0,1061.5,0,0,1,0,0,1,0
10914,0,13,57,1,0,0,1,1,0,839.5384615384615,0,0,1,0,0,1,0
11130,0,15,57,1,0,0,1,1,0,742.0,0,0,1,0,0,1,0
12638,1,20,57,1,0,0,1,1,0,631.9,0,0,1,0,0,1,0
14770,0,22,57,1,0,0,1,1,0,671.3636363636364,0,0,1,0,0,1,0
9888,0,14,57,1,0,0,1,1,0,706.2857142857143,0,0,1,0,0,1,0
13364,0,12,20,0,1,0,0,0,1,1113.6666666666667,0,0,1,1,0,0,0
9086,0,13,20,0,1,0,0,0,1,698.9230769230769,0,0,1,1,0,0,0
10261,0,7,32,1,0,0,0,1,0,1465.857142857143,0,0,1,0,1,0,0
14401,0,17,47,1,0,0,0,0,0,847.1176470588235,0,0,1,0,0,1,0
11498,0,20,47,1,0,0,0,0,0,574.9,0,0,1,0,0,1,0
12771,0,12,47,1,0,0,0,0,0,1064.25,0,0,1,0,0,1,0
17462,0,14,47,1,0,0,0,0,0,1247.2857142857142,0,0,1,0,0,1,0
10704,0,12,47,1,0,0,0,0,0,892.0,0,0,1,0,0,1,0
11248,0,8,47,1,0,0,0,0,0,1406.0,0,0,1,0,0,1,0
14082,0,11,47,1,0,0,0,0,0,1280.1818181818182,0,0,1,0,0,1,0
11837,1,13,47,1,0,0,0,0,0,910.5384615384615,0,0,1,0,0,1,0
10536,0,18,39,1,0,0,1,0,0,585.3333333333334,0,0,1,0,1,0,0
10469,0,9,39,1,0,0,1,0,0,1163.2222222222222,0,0,1,0,1,0,0
11755,0,16,39,1,0,0,1,0,0,734.6875,0,0,1,0,1,0,0
11987,0,15,39,1,0,0,1,0,0,799.1333333333333,0,0,1,0,1,0,0
10879,0,18,39,1,0,0,1,0,0,604.3888888888889,0,0,1,0,1,0,0
11074,0,13,39,1,0,0,1,0,0,851.8461538461538,0,0,1,0,1,0,0
12661,0,18,39,1,0,0,1,0,0,703.3888888888889,0,0,1,0,1,0,0
9726,0,16,29,0,0,0,0,0,0,607.875,0,0,1,0,1,0,0
9249,0,14,29,0,0,0,0,0,0,660.6428571428571,0,0,1,0,1,0,0
12850,0,15,29,0,0,0,0,0,0,856.6666666666666,0,0,1,0,1,0,0
10905,0,19,29,0,0,0,0,0,0,573.9473684210526,0,0,1,0,1,0,0
10808,0,16,29,0,0,0,0,0,0,675.5,0,0,1,0,1,0,0
11161,0,14,29,0,0,0,0,0,0,797.2142857142857,0,0,1,0,1,0,0
12222,0,5,64,1,0,0,1,0,0,2444.4,0,0,1,0,0,1,0
19264,0,12,64,1,0,0,1,0,0,1605.3333333333333,0,0,1,0,0,1,0
9059,1,20,64,1,0,0,1,0,0,452.95,0,0,1,0,0,1,0
13652,0,9,64,1,0,0,1,0,0,1516.888888888889,0,0,1,0,0,1,0
11461,0,11,64,1,0,0,1,0,0,1041.909090909091,0,0,1,0,0,1,0
14426,0,8,69,0,0,0,0,1,0,1803.25,0,0,1,0,0,0,1
16220,0,15,69,0,0,0,0,1,0,1081.3333333333333,0,0,1,0,0,0,1
9795,0,16,69,0,0,0,0,1,0,612.1875,0,0,1,0,0,0,1
16649,0,6,69,0,0,0,0,1,0,2774.8333333333335,0,0,1,0,0,0,1
9024,0,23,51,1,0,0,0,0,0,392.3478260869565,0,0,1,0,0,1,0
10254,1,11,77,1,0,0,1,0,0,932.1818181818181,0,0,1,0,0,0,1
10150,0,10,24,0,0,0,0,0,0,1015.0,0,0,1,1,0,0,0
10068,0,11,24,0,0,0,0,0,0,915.2727272727273,0,0,1,1,0,0,0
9659,1,9,24,0,0,0,0,0,0,1073.2222222222222,0,0,1,1,0,0,0
12327,1,17,84,1,0,0,1,0,0,725.1176470588235,0,0,1,0,0,0,1
11846,0,16,84,1,0,0,1,0,0,740.375,0,0,1,0,0,0,1
19574,1,20,84,1,0,0,1,0,0,978.7,0,0,1,0,0,0,1
10129,0,13,84,1,0,0,1,0,0,779.1538461538462,0,0,1,0,0,0,1
9505,1,17,84,1,0,0,1,0,0,559.1176470588235,0,0,1,0,0,0,1
11067,0,11,84,1,0,0,1,0,0,1006.0909090909091,0,0,1,0,0,0,1
9326,0,14,84,1,0,0,1,0,0,666.1428571428571,0,0,1,0,0,0,1
11022,0,12,84,1,0,0,1,0,0,918.5,0,0,1,0,0,0,1
14100,0,14,84,1,0,0,1,0,0,1007.1428571428571,0,0,1,0,0,0,1
10522,0,9,84,1,0,0,1,0,0,1169.111111111111,0,0,1,0,0,0,1
10139,0,13,84,1,0,0,1,0,0,779.9230769230769,0,0,1,0,0,0,1
9547,1,18,51,1,0,0,0,0,0,530.3888888888889,0,0,1,0,0,1,0
9199,0,19,76,0,0,0,0,0,0,484.1578947368421,0,0,1,0,0,0,1
9802,1,15,76,0,0,0,0,0,0,653.4666666666667,0,0,1,0,0,0,1
9142,0,20,76,0,0,0,0,0,0,457.1,0,0,1,0,0,0,1
9754,0,8,54,0,0,0,1,1,0,1219.25,0,0,1,0,0,1,0
9747,0,12,54,0,0,0,1,1,0,812.25,0,0,1,0,0,1,0
11333,0,12,54,0,0,0,1,1,0,944.4166666666666,0,0,1,0,0,1,0
12253,0,18,54,0,0,0,1,1,0,680.7222222222222,0,0,1,0,0,1,0
9152,0,15,54,0,0,0,1,1,0,610.1333333333333,0,0,1,0,0,1,0
9254,0,10,54,0,0,0,1,1,0,925.4,0,0,1,0,0,1,0
11000,0,17,45,0,0,0,0,0,0,647.0588235294117,0,0,1,0,0,1,0
11465,0,11,45,0,0,0,0,0,0,1042.2727272727273,0,0,1,0,0,1,0
10346,0,14,27,0,0,0,0,0,0,739.0,0,0,1,0,1,0,0
9870,0,10,27,0,0,0,0,0,0,987.0,0,0,1,0,1,0,0
16024,0,9,73,0,0,1,0,0,1,1780.4444444444443,0,0,1,0,0,0,1
15205,0,13,73,0,0,1,0,0,1,1169.6153846153845,0,0,1,0,0,0,1
12980,0,17,73,0,0,1,0,0,1,763.5294117647059,0,0,1,0,0,0,1
10710,0,8,73,0,0,1,0,0,1,1338.75,0,0,1,0,0,0,1
9655,1,14,73,0,0,1,0,0,1,689.6428571428571,0,0,1,0,0,0,1
15559,0,18,73,0,0,1,0,0,1,864.3888888888889,0,0,1,0,0,0,1
10990,0,13,26,1,1,0,1,0,1,845.3846153846154,0,0,1,0,1,0,0
12228,1,18,26,1,1,0,1,0,1,679.3333333333334,0,0,1,0,1,0,0
15258,0,12,26,1,1,0,1,0,1,1271.5,0,0,1,0,1,0,0
12396,1,13,26,1,1,0,1,0,1,953.5384615384615,0,0,1,0,1,0,0
10011,0,10,26,1,1,0,1,0,1,1001.1,0,0,1,0,1,0,0
10411,1,13,26,1,1,0,1,0,1,800.8461538461538,0,0,1,0,1,0,0
9131,0,17,26,1,1,0,1,0,1,537.1176470588235,0,0,1,0,1,0,0
11128,1,11,26,1,1,0,1,0,1,1011.6363636363636,0,0,1,0,1,0,0
13921,0,16,26,1,1,0,1,0,1,870.0625,0,0,1,0,1,0,0
16087,1,9,26,1,1,0,1,0,1,1787.4444444444443,0,0,1,0,1,0,0
12276,0,15,65,0,0,0,1,0,0,818.4,0,0,1,0,0,0,1
9362,0,11,65,0,0,0,1,0,0,851.0909090909091,0,0,1,0,0,0,1
13402,0,14,65,0,0,0,1,0,0,957.2857142857143,0,0,1,0,0,0,1
13015,1,18,65,0,0,0,1,0,0,723.0555555555555,0,0,1,0,0,0,1
10851,0,15,65,0,0,0,1,0,0,723.4,0,0,1,0,0,0,1
11546,0,18,65,0,0,0,1,0,0,641.4444444444445,0,0,1,0,0,0,1
10804,1,8,65,0,0,0,1,0,0,1350.5,0,0,1,0,0,0,1
11126,0,15,65,0,0,0,1,0,0,741.7333333333333,0,0,1,0,0,0,1
10553,0,14,82,1,0,0,0,1,0,753.7857142857143,0,0,1,0,0,0,1
10054,0,13,82,1,0,0,0,1,0,773.3846153846154,0,0,1,0,0,0,1
10757,1,12,82,1,0,0,0,1,0,896.4166666666666,0,0,1,0,0,0,1
9437,1,20,82,1,0,0,0,1,0,471.85,0,0,1,0,0,0,1
11516,1,9,82,1,0,0,0,1,0,1279.5555555555557,0,0,1,0,0,0,1
13634,1,7,82,1,0,0,0,1,0,1947.7142857142858,0,0,1,0,0,0,1
9809,0,12,82,1,0,0,0,1,0,817.4166666666666,0,0,1,0,0,0,1
13428,0,8,82,1,0,0,0,1,0,1678.5,0,0,1,0,0,0,1
9721,0,7,69,1,0,0,1,0,0,1388.7142857142858,0,0,1,0,0,0,1
9280,0,10,69,1,0,0,1,0,0,928.0,0,0,1,0,0,0,1
9392,1,14,69,1,0,0,1,0,0,670.8571428571429,0,0,1,0,0,0,1
13800,0,14,69,1,0,0,1,0,0,985.7142857142857,0,0,1,0,0,0,1
9631,0,8,69,1,0,0,1,0,0,1203.875,0,0,1,0,0,0,1
9380,0,16,22,0,0,0,1,0,0,586.25,0,0,1,1,0,0,0
9625,0,14,34,0,0,0,0,0,0,687.5,0,0,1,0,1,0,0
11065,0,16,34,0,0,0,0,0,0,691.5625,0,0,1,0,1,0,0
14875,0,18,34,0,0,0,0,0,0,826.3888888888889,0,0,1,0,1,0,0
9357,0,14,34,0,0,0,0,0,0,668.3571428571429,0,0,1,0,1,0,0
9262,0,10,34,0,0,0,0,0,0,926.2,0,0,1,0,1,0,0
9585,1,9,73,0,0,0,1,0,0,1065.0,0,0,1,0,0,0,1
17296,1,10,73,0,0,0,1,0,0,1729.6,0,0,1,0,0,0,1
13170,0,9,73,0,0,0,1,0,0,1463.3333333333333,0,0,1,0,0,0,1
11959,1,14,73,0,0,0,1,0,0,854.2142857142857,0,0,1,0,0,0,1
13036,0,12,73,0,0,0,1,0,0,1086.3333333333333,0,0,1,0,0,0,1
12208,0,13,73,0,0,0,1,0,0,939.0769230769231,0,0,1,0,0,0,1
10660,0,15,73,0,0,0,1,0,0,710.6666666666666,0,0,1,0,0,0,1
9452,0,15,73,0,0,0,1,0,0,630.1333333333333,0,0,1,0,0,0,1
9138,1,11,73,0,0,0,1,0,0,830.7272727272727,0,0,1,0,0,0,1
12021,0,10,73,0,0,0,1,0,0,1202.1,0,0,1,0,0,0,1
13245,0,17,73,0,0,0,1,0,0,779.1176470588235,0,0,1,0,0,0,1
10614,0,22,37,0,0,0,0,1,0,482.45454545454544,0,0,1,0,1,0,0
10761,0,13,75,1,0,0,1,0,0,827.7692307692307,0,0,1,0,0,0,1
10113,0,8,75,1,0,0,1,0,0,1264.125,0,0,1,0,0,0,1
9492,0,12,84,1,0,0,0,0,0,791.0,0,0,1,0,0,0,1
19063,1,20,84,1,0,0,0,0,0,953.15,0,0,1,0,0,0,1
9935,0,10,84,1,0,0,0,0,0,993.5,0,0,1,0,0,0,1
12794,0,11,84,1,0,0,0,0,0,1163.090909090909,0,0,1,0,0,0,1
9076,0,15,84,1,0,0,0,0,0,605.0666666666667,0,0,1,0,0,0,1
10848,0,8,84,1,0,0,0,0,0,1356.0,0,0,1,0,0,0,1
12810,1,18,84,1,0,0,0,0,0,711.6666666666666,0,0,1,0,0,0,1
11949,1,17,84,1,0,0,0,0,0,702.8823529411765,0,0,1,0,0,0,1
10922,1,12,84,1,1,0,0,1,1,910.1666666666666,0,0,1,0,0,0,1
11261,1,10,84,1,1,0,0,1,1,1126.1,0,0,1,0,0,0,1
12808,1,13,84,1,1,0,0,1,1,985.2307692307693,0,0,1,0,0,0,1
11851,1,13,84,1,1,0,0,1,1,911.6153846153846,0,0,1,0,0,0,1
10436,0,10,84,1,1,0,0,1,1,1043.6,0,0,1,0,0,0,1
12984,0,16,84,1,1,0,0,1,1,811.5,0,0,1,0,0,0,1
9052,1,18,84,1,1,0,0,1,1,502.8888888888889,0,0,1,0,0,0,1
11888,0,9,37,1,0,0,1,1,0,1320.888888888889,0,0,1,0,1,0,0
11130,0,16,37,1,0,0,1,1,0,695.625,0,0,1,0,1,0,0
13759,0,20,37,1,0,0,1,1,0,687.95,0,0,1,0,1,0,0
10452,0,23,37,1,0,0,1,1,0,454.4347826086956,0,0,1,0,1,0,0
13354,0,18,37,1,0,0,1,1,0,741.8888888888889,0,0,1,0,1,0,0
12163,0,13,37,1,0,0,1,1,0,935.6153846153846,0,0,1,0,1,0,0
14099,0,10,49,0,0,0,0,1,0,1409.9,0,0,1,0,0,1,0
9936,0,6,49,0,0,0,0,1,0,1656.0,0,0,1,0,0,1,0
10203,0,13,49,0,0,0,0,1,0,784.8461538461538,0,0,1,0,0,1,0
11921,0,12,49,0,0,0,0,1,0,993.4166666666666,0,0,1,0,0,1,0
9196,0,9,49,0,0,0,0,1,0,1021.7777777777778,0,0,1,0,0,1,0
9925,0,14,49,0,0,0,0,1,0,708.9285714285714,0,0,1,0,0,1,0
10059,0,14,49,0,0,0,0,1,0,718.5,0,0,1,0,0,1,0
9607,0,9,49,0,0,0,0,1,0,1067.4444444444443,0,0,1,0,0,1,0
11429,0,15,48,0,0,0,0,0,0,761.9333333333333,0,0,1,0,0,1,0
12806,0,15,48,0,0,0,0,0,0,853.7333333333333,0,0,1,0,0,1,0
9074,0,13,48,0,0,0,0,0,0,698.0,0,0,1,0,0,1,0
10527,0,11,48,0,0,0,0,0,0,957.0,0,0,1,0,0,1,0
9257,0,15,48,0,0,0,0,0,0,617.1333333333333,0,0,1,0,0,1,0
9281,0,12,48,0,0,0,0,0,0,773.4166666666666,0,0,1,0,0,1,0
10773,0,11,48,0,0,0,0,0,0,979.3636363636364,0,0,1,0,0,1,0
9947,0,13,48,0,0,0,0,0,0,765.1538461538462,0,0,1,0,0,1,0
9597,0,14,48,0,0,0,0,0,0,685.5,0,0,1,0,0,1,0
13240,0,16,48,0,0,0,0,0,0,827.5,0,0,1,0,0,1,0
9289,0,19,54,1,0,0,1,1,0,488.89473684210526,0,0,1,0,0,1,0
9533,0,16,62,0,0,1,0,0,1,595.8125,0,0,1,0,0,1,0
13126,0,17,71,1,1,0,1,1,1,772.1176470588235,0,0,1,0,0,0,1
9163,0,23,71,1,1,0,1,1,1,398.39130434782606,0,0,1,0,0,0,1
13672,0,11,71,1,1,0,1,1,1,1242.909090909091,0,0,1,0,0,0,1
13526,0,8,71,1,1,0,1,1,1,1690.75,0,0,1,0,0,0,1
14925,1,16,71,1,1,0,1,1,1,932.8125,0,0,1,0,0,0,1
10927,0,10,71,1,1,0,1,1,1,1092.7,0,0,1,0,0,0,1
18369,0,18,71,1,1,0,1,1,1,1020.5,0,0,1,0,0,0,1
13461,1,14,71,1,1,0,1,1,1,961.5,0,0,1,0,0,0,1
10514,0,16,41,1,0,0,0,0,0,657.125,0,0,1,0,1,0,0
11733,0,15,41,1,0,0,0,0,0,782.2,0,0,1,0,1,0,0
9554,0,9,41,1,0,0,0,0,0,1061.5555555555557,0,0,1,0,1,0,0
11566,0,19,41,1,0,0,0,0,0,608.7368421052631,0,0,1,0,1,0,0
12276,0,11,41,1,0,0,0,0,0,1116.0,0,0,1,0,1,0,0
9940,1,14,41,1,0,0,0,0,0,710.0,0,0,1,0,1,0,0
12125,1,13,41,1,0,0,0,0,0,932.6923076923077,0,0,1,0,1,0,0
